FILENAME,URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
730013.txt,https://www.ajman.travel,0.04545454545454544,www.ajman.travel,0.17142857142857143,0.0,travel,1.0,1.0,0.00021877691085089496,0.75148404291473,1.0,0.2,0.0,0.0,0.0,0.09345794392523364,0.5222088835534214,0.0,0.0,0.0,0.0,0.0,0.0,0.12290502793296085,1.0,0.08458002883922133,0.0037056623871517037,1.0,ajman,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1187214611872146,0.4057971014492754,0.06685236768802229,0.03740157480314961,0.09523809523809523,0.13793103448275862,benign
mw52291.txt,http://www.madpath.com,0.03409090909090909,www.madpath.com,0.15714285714285714,0.0,com,0.8176700192114073,1.0,1.0,0.7595119678139526,0.25,0.2,0.0,0.0,0.0,0.08411214953271028,0.5150060024009604,0.0,0.0,0.0,0.0,0.0,0.0,0.1508379888268156,0.0,0.0,2.2504022594038687e-05,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
474906.txt,https://www.ccm.or.tz,0.02840909090909091,www.ccm.or.tz,0.1285714285714286,0.0,tz,1.0,0.575757576336088,0.00014285520315176445,0.9140427840199098,0.0,0.4,0.0,0.0,0.0,0.05607476635514018,0.36014405762304924,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.441340782122905,1.0,0.10688536409516944,0.001331488003480622,1.0,ccmor,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0821917808219178,0.13043478260869565,0.027855153203342618,0.05708661417322834,0.2857142857142857,0.0857142857142857,phishing
487016.txt,https://www.dadivosa.com.br,0.0625,www.dadivosa.com.br,0.21428571428571427,0.0,br,1.0,0.6818181819338842,0.01805731840321159,0.763114611817236,0.0,0.4,0.0,0.0,0.0,0.11214953271028036,0.5546218487394959,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.31284916201117313,1.0,0.04307858687815429,0.006736204096482247,1.0,dadivosacom,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.045662100456621,0.14492753623188406,0.04178272980501393,0.1545275590551181,0.0,0.16059113300492608,benign
415440.txt,https://www.dreamlikediana.com,0.07954545454545453,www.dreamlikediana.com,0.2571428571428571,0.0,com,1.0,1.0,1.0,0.8221490565347194,0.25,0.2,0.0,0.0,0.0,0.14953271028037382,0.6626650660264107,0.0,0.0,0.0,0.0,0.0,0.0,0.07262569832402233,1.0,0.15428983417447728,0.01553527693075137,1.0,dreamlikediana,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0410958904109589,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0182648401826484,0.11594202898550725,0.033426183844011144,0.0826771653543307,0.0,0.1083743842364532,benign
111585.txt,https://www.1stsource.com,0.05113636363636362,www.1stsource.com,0.18571428571428572,0.0,com,1.0,1.0,1.0,0.8187435363870692,0.25,0.2,0.0,0.0,0.0,0.09345794392523364,0.5006002400960384,0.02,0.084,0.0,0.0,0.0,0.0,0.11731843575418993,1.0,0.042582912761355445,0.035095023235403325,1.0,1stsource,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0273972602739726,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.06621004566210045,0.057971014492753624,0.036211699164345405,0.11122047244094488,0.0,0.11822660098522167,benign
mw31j0455.txt,http://www.hoststudio.org,0.05113636363636362,www.hoststudio.org,0.19999999999999998,0.0,org,0.7540090179983001,1.0,0.15291970600513935,0.7897556505962995,0.25,0.2,0.0,0.0,0.0,0.11214953271028036,0.6002400960384154,0.0,0.0,0.0,0.0,0.0,0.0,0.11731843575418993,0.0,0.0,4.125737475573758e-05,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phishing
8007743.txt,https://am2fcu.firebaseapp.com/,0.08522727272727273,am2fcu.firebaseapp.com,0.2571428571428571,0.0,com,0.6690081963825923,0.6464646463103765,1.0,0.7109795543309475,0.25,0.2,0.0,0.0,0.0,0.17757009345794392,0.7599039615846339,0.02,0.066,0.0,0.0,0.0,0.043478260869565216,0.25698324022346364,1.0,0.004776496034607065,0.03038418117238456,1.0,am2fcufirebaseapp,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029556650246305416,phishing
mw29582.txt,http://www.f0534243.xsph.ru,0.0625,www.f0534243.xsph.ru,0.22857142857142856,0.0,ru,0.5963810500056649,0.9020979020356008,0.03444818400821102,0.17875286908602292,0.0,0.4,0.0,0.0,0.0,0.05607476635514018,0.27731092436974797,0.14,0.538,0.0,0.0,0.0,0.043478260869565216,0.31284916201117313,0.0,0.0003154289834174477,7.501340864679561e-05,1.0,f0534243xsph,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phishing
7997471.txt,https://www.claimbestdeal.com/disdis/ms-otlook/,0.17613636363636362,www.claimbestdeal.com,0.24285714285714285,0.0,com,0.3315417153815925,1.0,1.0,0.7956032661832139,0.25,0.2,0.0,0.0,0.0,0.2803738317757009,0.7827130852340938,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.36871508379888257,1.0,0.00040555155010814706,0.00022879089637272662,1.0,claimbestdealdisdisms-otlook,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phishing
8029719.txt,https://ebnkng-ch2.wrkbenchh.com/aktualisieren/,0.17613636363636362,ebnkng-ch2.wrkbenchh.com,0.2857142857142857,0.0,com,0.22940439114208833,0.4272727274809918,1.0,0.6669913025519835,0.25,0.2,0.0,0.0,0.0,0.308411214953271,0.8607442977190877,0.02,0.044,0.0,0.0,0.0,0.13043478260869565,0.36871508379888257,1.0,0.0006308579668348954,0.0009826756532730226,1.0,ebnkng-ch2wrkbenchhaktualisieren,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009852216748768472,phishing
mw76495.txt,http://www.ideardonot.top,0.05113636363636362,www.ideardonot.top,0.19999999999999998,0.0,top,0.6398052623799503,1.0,0.0005262885128161389,0.889804941363463,0.25,0.2,0.0,0.0,0.0,0.11214953271028036,0.6002400960384154,0.0,0.0,0.0,0.0,0.0,0.0,0.11731843575418993,0.0,0.00040555155010814706,0.00019878553291400837,1.0,ideardonot,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000984251968503937,0.0,0.0009852216748768472,phishing
64276.txt,https://www.mtwilson.edu,0.04545454545454544,www.mtwilson.edu,0.17142857142857143,0.0,edu,1.0,1.0,0.021994920321410823,0.7278494925835107,0.25,0.2,0.0,0.0,0.0,0.09345794392523364,0.5222088835534214,0.0,0.0,0.0,0.0,0.0,0.0,0.12290502793296085,1.0,0.06732155731795242,0.035095023235403325,1.0,mtwilson,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0319634703196347,0.6521739130434783,0.3593314763231198,0.1673228346456693,0.03571428571428571,0.18620689655172412,benign
7939112.txt,https://www.ethmining.info/#/,0.07386363636363635,www.ethmining.info,0.19999999999999998,0.0,info,0.603140219098349,1.0,0.014352645049187514,0.726850370955177,0.5,0.2,0.0,0.0,0.0,0.12149532710280372,0.5570228091236495,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.48044692737430156,1.0,0.0015771449170872386,0.001556528229421009,1.0,ethmining#,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.005571030640668524,0.0,0.0,0.0019704433497536944,phishing
144069.txt,https://www.selectiveasia.com,0.07386363636363635,www.selectiveasia.com,0.24285714285714285,0.0,com,1.0,1.0,1.0,0.878364634037948,0.25,0.2,0.0,0.0,0.0,0.14018691588785046,0.6434573829531813,0.0,0.0,0.0,0.0,0.0,0.0,0.08379888268156421,1.0,0.03884282624369142,0.06337882896567762,1.0,selectiveasia,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0410958904109589,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.028985507246376812,0.013927576601671309,0.17224409448818898,0.0,0.015763546798029555,benign
391709.txt,https://www.theadanews.com,0.05681818181818182,www.theadanews.com,0.19999999999999998,0.0,com,1.0,1.0,1.0,0.8014321902302067,0.25,0.2,0.0,0.0,0.0,0.11214953271028036,0.5762304921968788,0.0,0.0,0.0,0.0,0.0,0.0,0.10614525139664802,1.0,0.2687454938716654,0.09291160794992105,1.0,theadanews,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0410958904109589,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.19406392694063926,0.17391304347826086,0.18662952646239556,0.25,0.047619047619047616,0.058128078817733984,benign
mw10390.txt,http://www.web2.hashgains.com,0.07386363636363635,www.web2.hashgains.com,0.2571428571428571,0.0,com,0.6020265529500325,0.7272727277355373,1.0,0.6563858012265834,0.25,0.4,0.0,0.0,0.0,0.1308411214953271,0.6002400960384154,0.02,0.072,0.0,0.0,0.0,0.043478260869565216,0.2793296089385474,0.0,0.00040555155010814706,0.00021753888507570725,1.0,web2hashgains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000984251968503937,0.0,0.0009852216748768472,benign
119263.txt,https://www.mayfield.com,0.04545454545454544,www.mayfield.com,0.17142857142857143,0.0,com,1.0,1.0,1.0,0.7324766682526156,0.25,0.2,0.0,0.0,0.0,0.09345794392523364,0.5222088835534214,0.0,0.0,0.0,0.0,0.0,0.0,0.12290502793296085,1.0,0.03546322999279019,0.035095023235403325,1.0,mayfield,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0273972602739726,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.091324200913242,0.2318840579710145,0.0807799442896936,0.125,0.0,0.1458128078817734,benign
137433.txt,https://www.imidaily.com,0.04545454545454544,www.imidaily.com,0.17142857142857143,0.0,com,1.0,1.0,1.0,0.7615648740216352,0.25,0.2,0.0,0.0,0.0,0.09345794392523364,0.5222088835534214,0.0,0.0,0.0,0.0,0.0,0.0,0.12290502793296085,1.0,0.11652847873107425,0.04084105033774787,1.0,imidaily,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.07142857142857142,0.0273972602739726,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.1735159817351598,0.4782608695652174,0.0947075208913649,0.19291338582677164,0.023809523809523808,0.21773399014778325,benign
629723.txt,https://www.beppedepalma.com,0.06818181818181818,www.beppedepalma.com,0.22857142857142856,0.0,com,1.0,1.0,1.0,0.767623298808447,0.25,0.2,0.0,0.0,0.0,0.1308411214953271,0.6230492196878753,0.0,0.0,0.0,0.0,0.0,0.0,0.08938547486033516,1.0,0.013923936553713049,0.002347919690644703,1.0,beppedepalma,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02511415525114155,0.07246376811594203,0.025069637883008356,0.000984251968503937,0.0,0.015763546798029555,benign
oph07493.txt,https://onlinequranteaching.com/public/nzvjez64c8hpxfn8g6hdvff8yzdyhhfo,0.31818181818181823,onlinequranteaching.com,0.2714285714285714,0.0,com,0.2898607755993587,1.0,1.0,0.49394182356231997,0.25,0.0,0.0,0.0,0.0,0.5046728971962616,0.9135654261704683,0.12,0.17,0.0,0.0,0.0,0.08695652173913043,0.11731843575418993,1.0,0.0004956741167988464,0.00034131100934292006,1.0,onlinequranteachingpublicnzvjez64c8hpxfn8g6hdvff8yzdyhhfo,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000984251968503937,0.0,0.0009852216748768472,phishing
70288.txt,https://www.christianheadlines.com,0.10227272727272727,www.christianheadlines.com,0.3142857142857143,0.0,com,1.0,1.0,1.0,0.7971684800510294,0.25,0.2,0.0,0.0,0.0,0.18691588785046728,0.7274909963985595,0.0,0.0,0.0,0.0,0.0,0.0,0.05027932960893852,1.0,0.07412581110310021,0.0016840510241205614,1.0,christianheadlines,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0273972602739726,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0547945205479452,0.0,0.03064066852367688,0.23917322834645668,0.011904761904761904,0.2236453201970443,benign
775704.txt,https://www.concretonline.com,0.07386363636363635,www.concretonline.com,0.24285714285714285,0.0,com,1.0,1.0,1.0,0.9431988152439312,0.25,0.2,0.0,0.0,0.0,0.14018691588785046,0.6434573829531813,0.0,0.0,0.0,0.0,0.0,0.0,0.08379888268156421,1.0,0.18010994953136264,0.011852118566193707,1.0,ncretonline,0.8461538462,0.8461538462,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2785388127853881,0.14492753623188406,0.04178272980501393,0.2106299212598425,0.047619047619047616,0.041379310344827586,benign
mw48006.txt,http://www.mail-nepalarmy-mil-np-login-download.netlify.app,0.2443181818181818,www.mail-nepalarmy-mil-np-login-download.netlify.app,0.6857142857142857,0.0,app,0.1768806974064001,0.016528925630353186,0.002872403147710177,0.7063753052080122,0.25,0.4,0.0,0.0,0.0,0.37383177570093457,0.8283313325330133,0.0,0.0,0.0,0.0,0.0,0.26086956521739135,0.5586592178770948,0.0,0.0,0.00016127882859061056,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phishing
mw30107.txt,http://www.hfdkegjsd.ru.xsph.ru,0.08522727272727273,www.hfdkegjsd.ru.xsph.ru,0.2857142857142857,0.0,ru,0.31337878146759135,0.4759358289178414,0.03444818400821102,0.43995006875349657,0.0,0.6000000000000001,0.0,0.0,0.0,0.14953271028037382,0.6398559423769509,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.441340782122905,0.0,0.0003154289834174477,7.501340864679561e-05,1.0,hfdkegjsduxsph,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phishing
22939.txt,https://www.areadevelopment.com,0.08522727272727273,www.areadevelopment.com,0.2714285714285714,0.0,com,1.0,1.0,1.0,0.8637394320908907,0.25,0.2,0.0,0.0,0.0,0.1588785046728972,0.680672268907563,0.0,0.0,0.0,0.0,0.0,0.0,0.06703910614525138,1.0,0.138788752703677,0.0033681020482411233,1.0,areadevelopment,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.19863013698630136,0.014492753623188406,0.011142061281337047,0.3188976377952756,0.05952380952380952,0.3536945812807881,benign
764338.txt,https://www.childbrides.org,0.0625,www.childbrides.org,0.21428571428571427,0.0,org,1.0,1.0,0.15291970600513935,0.7088809910960302,0.25,0.2,0.0,0.0,0.0,0.12149532710280372,0.6002400960384154,0.0,0.0,0.0,0.0,0.0,0.0,0.0949720670391061,1.0,0.04947728911319394,0.007043759071934108,1.0,childbrides,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0091324200913242,0.08695652173913043,0.019498607242339833,0.0344488188976378,0.0,0.04236453201970443,benign
415053.txt,https://www.pureecoinc.com,0.05681818181818182,www.pureecoinc.com,0.19999999999999998,0.0,com,1.0,1.0,1.0,0.9012747760936514,0.25,0.2,0.0,0.0,0.0,0.11214953271028036,0.5762304921968788,0.0,0.0,0.0,0.0,0.0,0.0,0.10614525139664802,1.0,0.09521449170872387,0.04725094610661656,1.0,pureeinc,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1780821917808219,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.1187214611872146,0.5942028985507246,0.12256267409470752,0.15059055118110237,0.10714285714285714,0.15467980295566502,benign
55181.txt,https://www.siia.net,0.02272727272727272,www.siia.net,0.1142857142857143,0.0,net,1.0,1.0,0.07347366291259003,0.8789449344619712,0.25,0.2,0.0,0.0,0.0,0.05607476635514018,0.3793517406962786,0.0,0.0,0.0,0.0,0.0,0.0,0.17877094972067037,1.0,0.0959805335255948,0.028805148920369516,1.0,siia,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0319634703196347,0.37681159420289856,0.11420612813370473,0.10728346456692914,0.047619047619047616,0.1251231527093596,benign
627510.txt,https://www.feelmagazine.nl,0.0625,www.feelmagazine.nl,0.21428571428571427,0.0,nl,1.0,1.0,0.015682135507435264,0.7507815024338216,0.0,0.2,0.0,0.0,0.0,0.12149532710280372,0.6002400960384154,0.0,0.0,0.0,0.0,0.0,0.0,0.0949720670391061,1.0,0.04551189617880317,0.03639275520499289,1.0,feelmagazie,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0867579908675799,0.17391304347826086,0.052924791086350974,0.18011811023622046,0.07142857142857142,0.18423645320197043,benign
mw58443.txt,http://www.googleimg.top,0.04545454545454544,www.googleimg.top,0.18571428571428572,0.0,top,0.699837718702487,1.0,0.0005262885128161389,0.821004363102116,0.25,0.2,0.0,0.0,0.0,0.102803738317757,0.5738295318127251,0.0,0.0,0.0,0.0,0.0,0.0,0.12290502793296085,0.0,0.0017573900504686372,0.0003300589980459007,1.0,googleimg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phishing
590236.txt,https://www.cerise.tokyo,0.04545454545454544,www.cerise.tokyo,0.17142857142857143,0.0,tokyo,1.0,1.0,0.0003979674401055178,0.7942736702864642,0.75,0.2,0.0,0.0,0.0,0.09345794392523364,0.5222088835534214,0.0,0.0,0.0,0.0,0.0,0.0,0.12290502793296085,1.0,0.019601658255227108,0.006458654484489103,1.0,cerise,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0228310502283105,0.08695652173913043,0.04735376044568245,0.027559055118110236,0.0,0.041379310344827586,benign
8024520.txt,http://ianacurtis.rmxcontabilidade.com.br,0.14204545454545456,ianacurtis.rmxcontabilidade.com.br,0.42857142857142855,0.0,br,0.4029990336114857,0.42521994184537454,0.01805731840321159,0.770362733513539,0.0,0.4,0.0,0.0,0.0,0.2803738317757009,0.9003601440576232,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.3016759776536312,0.0,0.0013067772170151405,0.00045758179274545325,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019704433497536944,phishing
28222.txt,https://www.foodnavigator.com,0.07386363636363635,www.foodnavigator.com,0.24285714285714285,0.0,com,1.0,1.0,1.0,0.8270780548250316,0.25,0.2,0.0,0.0,0.0,0.14018691588785046,0.6434573829531813,0.0,0.0,0.0,0.0,0.0,0.0,0.08379888268156421,1.0,0.12256669069935111,0.00427951496329969,1.0,foodnavigator,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0273972602739726,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.12100456621004566,0.14492753623188406,0.03064066852367688,0.27165354330708663,0.20238095238095238,0.03842364532019704,benign
8075407.txt,https://s.amazenru-jp.com,0.05681818181818182,s.amazenru-jp.com,0.18571428571428572,0.0,com,0.5666053643025346,0.608391608142403,1.0,0.7252715893821597,0.25,0.2,0.0,0.0,0.0,0.1308411214953271,0.6722689075630254,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.5530726256983238,1.0,0.0004956741167988464,0.00018378285118464925,1.0,samazenru-jp,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009852216748768472,phishing
83129.txt,https://www.mamiworks.com,0.05113636363636362,www.mamiworks.com,0.18571428571428572,0.0,com,1.0,1.0,1.0,0.8044058312376154,0.25,0.2,0.0,0.0,0.0,0.102803738317757,0.5498199279711886,0.0,0.0,0.0,0.0,0.0,0.0,0.11731843575418993,1.0,0.04956741167988464,0.035095023235403325,1.0,mamiworks,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0410958904109589,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.07990867579908675,0.2898550724637681,0.07520891364902507,0.058070866141732284,0.023809523809523808,0.07881773399014777,benign
mw52215.txt,http://www.wifizone.org,0.039772727272727265,www.wifizone.org,0.17142857142857143,0.0,org,0.8419263725586994,1.0,0.15291970600513935,0.7304813529015022,0.25,0.2,0.0,0.0,0.0,0.09345794392523364,0.546218487394958,0.0,0.0,0.0,0.0,0.0,0.0,0.13407821229050276,0.0,0.003875270367700072,0.0008063941429530528,1.0,wifizone,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00228310502283105,0.014492753623188406,0.005571030640668524,0.0,0.0,0.004926108374384236,phishing
629369.txt,https://www.arthurveterinaryclinic.com,0.125,www.arthurveterinaryclinic.com,0.3714285714285714,0.0,com,1.0,1.0,1.0,0.7734702347030007,0.25,0.2,0.0,0.0,0.0,0.22429906542056072,0.7791116446578633,0.0,0.0,0.0,0.0,0.0,0.0,0.03351955307262569,1.0,0.07133201153568852,0.0049733889932825496,1.0,arthurveterinaryclinic,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0410958904109589,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0593607305936073,0.11594202898550725,0.027855153203342618,0.04625984251968504,0.0,0.009852216748768471,benign
35505.txt,https://www.thecomfortcompany.com,0.09659090909090909,www.thecomfortcompany.com,0.3,0.0,com,1.0,1.0,1.0,0.8297898835634703,0.25,0.2,0.0,0.0,0.0,0.17757009345794392,0.7130852340936376,0.0,0.0,0.0,0.0,0.0,0.0,0.055865921787709466,1.0,0.22210706560922855,0.014792644185148095,1.0,themfortmpany,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.273972602739726,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.17579908675799086,0.057971014492753624,0.14206128133704735,0.10137795275590551,0.15476190476190477,0.023645320197044333,benign
8005191.txt,https://rfde-107a7.web.app/,0.0625,rfde-107a7.web.app,0.19999999999999998,0.0,app,0.4634526082196245,0.4545454541983471,0.002872403147710177,0.4528000972482917,0.25,0.2,0.0,0.0,0.0,0.102803738317757,0.5078031212484995,0.08,0.308,0.0,0.0,0.0,0.08695652173913043,0.5251396648044693,1.0,0.004776496034607065,0.03038418117238456,1.0,rfde-107a7web,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029556650246305416,phishing
50519.txt,https://www.stir.ac.uk,0.03409090909090909,www.stir.ac.uk,0.14285714285714285,0.0,uk,1.0,0.6363636361322313,0.0546081703614275,0.7724903143838591,0.0,0.4,0.0,0.0,0.0,0.06542056074766354,0.39975990396158473,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.41340782122905023,1.0,0.02883922134102379,0.0025917132687467885,1.0,stirac,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.01598173515981735,0.028985507246376812,0.019498607242339833,0.054133858267716536,0.03571428571428571,0.013793103448275862,benign
8004443.txt,http://vinted-pl-gj32d.lanru.top/authorize/1662975258698217,0.2443181818181818,vinted-pl-gj32d.lanru.top,0.3,0.0,top,0.13914508773816392,0.2727272735371901,0.0005262885128161389,0.40016487768151715,0.25,0.2,0.0,0.0,0.0,0.2616822429906542,0.5798319327731093,0.34,0.586,0.0,0.0,0.0,0.21739130434782608,0.4581005586592178,0.0,0.0,0.00016127882859061056,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phishing
